id,avatarUrl,firstName,lastName,height,weight,overallRating,homeTown,homeState,redShirtStatus,jerseyNum,schoolYear,stats_acceleration_value,stats_acceleration_diff,stats_agility_value,stats_agility_diff,stats_jumping_value,stats_jumping_diff,stats_stamina_value,stats_stamina_diff,stats_strength_value,stats_strength_diff,stats_awareness_value,stats_awareness_diff,stats_bCVision_value,stats_bCVision_diff,stats_blockShedding_value,stats_blockShedding_diff,stats_breakSack_value,stats_breakSack_diff,stats_breakTackle_value,stats_breakTackle_diff,stats_carrying_value,stats_carrying_diff,stats_catchInTraffic_value,stats_catchInTraffic_diff,stats_catching_value,stats_catching_diff,stats_changeOfDirection_value,stats_changeOfDirection_diff,stats_deepRouteRunning_value,stats_deepRouteRunning_diff,stats_finesseMoves_value,stats_finesseMoves_diff,stats_hitPower_value,stats_hitPower_diff,stats_impactBlocking_value,stats_impactBlocking_diff,stats_injury_value,stats_injury_diff,stats_jukeMove_value,stats_jukeMove_diff,stats_kickAccuracy_value,stats_kickAccuracy_diff,stats_kickPower_value,stats_kickPower_diff,stats_kickReturn_value,stats_kickReturn_diff,stats_leadBlock_value,stats_leadBlock_diff,stats_manCoverage_value,stats_manCoverage_diff,stats_mediumRouteRunning_value,stats_mediumRouteRunning_diff,stats_overall_value,stats_overall_diff,stats_passBlock_value,stats_passBlock_diff,stats_passBlockFinesse_value,stats_passBlockFinesse_diff,stats_passBlockPower_value,stats_passBlockPower_diff,stats_playAction_value,stats_playAction_diff,stats_playRecognition_value,stats_playRecognition_diff,stats_powerMoves_value,stats_powerMoves_diff,stats_press_value,stats_press_diff,stats_pursuit_value,stats_pursuit_diff,stats_runBlock_value,stats_runBlock_diff,stats_runBlockFinesse_value,stats_runBlockFinesse_diff,stats_runBlockPower_value,stats_runBlockPower_diff,stats_runningStyle_value,stats_runningStyle_diff,stats_shortRouteRunning_value,stats_shortRouteRunning_diff,stats_spectacularCatch_value,stats_spectacularCatch_diff,stats_speed_value,stats_speed_diff,stats_spinMove_value,stats_spinMove_diff,stats_stiffArm_value,stats_stiffArm_diff,stats_tackle_value,stats_tackle_diff,stats_throwAccuracyDeep_value,stats_throwAccuracyDeep_diff,stats_throwAccuracyMid_value,stats_throwAccuracyMid_diff,stats_throwAccuracyShort_value,stats_throwAccuracyShort_diff,stats_throwOnTheRun_value,stats_throwOnTheRun_diff,stats_throwPower_value,stats_throwPower_diff,stats_throwUnderPressure_value,stats_throwUnderPressure_diff,stats_toughness_value,stats_toughness_diff,stats_trucking_value,stats_trucking_diff,stats_zoneCoverage_value,stats_zoneCoverage_diff,conference_id,conference_label,conference_imageUrl,team_id,team_label,team_imageUrl,team_isPopular,position_id,position_shortLabel,position_label,position_positionType_id,position_positionType_name,iteration_id,iteration_label
22465,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/72.png?im=FaceCrop,padding=0.7",Carnell,Tate,75,35,94,Chicago,Illinois,Eligible,17,Junior,93,0,93,0,93,0,92,0,70,0,94,0,87,0,44,0,48,0,81,0,75,0,92,0,93,0,90,0,94,0,41,0,61,0,59,0,92,0,90,0,35,0,35,0,75,0,53,0,54,0,95,0,94,0,39,0,39,0,35,0,36,0,52,0,43,0,57,0,59,0,59,0,54,0,53,0,0,0,92,0,94,0,91,0,87,0,67,0,55,0,31,0,31,0,37,0,43,0,37,0,29,0,89,0,64,0,53,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,72,Ohio State,https://drop-assets.ea.com/images/1dUQVKJBqNFYCpHzWMkzHV/a3d0913ebb0be4b2a7f1002af985cd98/OhioState.png,False,WR,WR,Wide Receiver,offense,Offense,cfb-26-national-championship,National Championship
7022,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/59.png?im=FaceCrop,padding=0.7",Cayden,Green,77,164,94,Lee's Summit,Missouri,Eligible,70,Junior,83,0,75,0,76,0,91,0,90,0,93,0,39,0,51,0,44,0,41,0,54,0,33,0,32,0,64,0,33,0,41,0,57,0,89,0,95,0,32,0,20,0,21,0,25,0,95,0,35,0,32,0,94,0,94,0,96,0,92,0,35,0,46,0,58,0,36,0,35,0,89,0,92,0,86,0,0,0,35,0,34,0,74,0,32,0,41,0,40,0,21,0,21,0,37,0,36,0,18,0,44,0,87,0,40,0,34,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,59,Missouri,https://drop-assets.ea.com/images/5RtBgdfJvRGi7s2zECGwFS/0c03c9987c80af9965358e0b675d8b03/Missouri.png,False,LT,LT,Left Tackle,offense,Offense,cfb-26-national-championship,National Championship
19194,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/32.png?im=FaceCrop,padding=0.7",Christen,Miller,76,150,94,Ellenwood,Georgia,Previous,52,Junior,85,0,75,0,78,0,84,0,95,0,91,0,36,0,92,0,20,0,41,0,55,0,36,0,51,0,63,0,36,0,82,0,92,0,88,0,92,0,36,0,15,0,15,0,19,0,61,0,34,0,36,0,94,0,51,0,50,0,52,0,25,0,90,0,88,0,35,0,93,0,55,0,56,0,54,0,0,0,36,0,36,0,73,0,36,0,43,0,93,0,25,0,30,0,32,0,21,0,30,0,20,0,97,0,42,0,41,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,32,Georgia,https://drop-assets.ea.com/images/7d9eKLlFWyr6CuWdCp0GCR/952ab68195eb1cea5d0f1733480a5749/Georgia.png,False,DT,DT,Defensive Tackle,defense,Defense,cfb-26-national-championship,National Championship
6335,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/96.png?im=FaceCrop,padding=0.7",Colin,Simmons,75,80,94,Dallas,Texas,Eligible,1,Sophomore,95,0,91,0,91,0,84,0,84,0,85,0,52,0,77,0,44,0,36,0,58,0,62,0,66,0,76,0,46,0,97,0,92,0,74,0,92,0,67,0,30,0,31,0,50,0,40,0,54,0,46,0,94,0,47,0,45,0,38,0,25,0,87,0,87,0,56,0,98,0,45,0,42,0,49,0,0,0,46,0,64,0,90,0,66,0,60,0,83,0,30,0,32,0,31,0,39,0,44,0,33,0,89,0,59,0,60,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,96,Texas,https://drop-assets.ea.com/images/3PJCtK6Y8gWZn112nKGmBD/1c41d6f38e19875daff336a35fd65265/Texas.png,False,RE,REDG,Right Edge,defense,Defense,cfb-26-national-championship,National Championship
519,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/38.png?im=FaceCrop,padding=0.7",Elijah,Sarratt,74,53,94,Stafford,Virginia,Eligible,13,Senior,91,0,87,0,91,0,97,0,79,0,97,0,87,0,45,0,49,0,75,0,78,0,97,0,95,0,84,0,92,0,44,0,67,0,59,0,95,0,83,0,28,0,32,0,66,0,50,0,30,0,94,0,94,0,38,0,35,0,36,0,31,0,32,0,44,0,47,0,65,0,60,0,52,0,51,0,0,0,96,0,93,0,89,0,79,0,71,0,63,0,35,0,26,0,30,0,27,0,35,0,40,0,94,0,76,0,33,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,38,Indiana,https://drop-assets.ea.com/images/4toZEtAPrEnU1X3Dqwbh93/68d698b574fe80c91a0946d56fa29da5/Indiana.png,False,WR,WR,Wide Receiver,offense,Offense,cfb-26-national-championship,National Championship
22171,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/47.png?im=FaceCrop,padding=0.7",Isaac,Brown,69,30,94,Miami,Florida,Eligible,1,Sophomore,97,0,96,0,92,0,93,0,67,0,83,0,88,0,35,0,55,0,87,0,85,0,67,0,73,0,96,0,64,0,27,0,44,0,53,0,92,0,92,0,31,0,32,0,85,0,50,0,45,0,68,0,94,0,58,0,60,0,54,0,42,0,59,0,25,0,40,0,32,0,42,0,27,0,33,0,0,0,72,0,71,0,95,0,88,0,65,0,38,0,41,0,43,0,45,0,51,0,45,0,35,0,89,0,71,0,50,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,47,Louisville,https://drop-assets.ea.com/images/Seuj1C4lRxBglIQUUpcDB/1b92621eef5d95bd9cba582248b6f970/Louisville.png,False,HB,HB,Halfback,offense,Offense,cfb-26-national-championship,National Championship
21772,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/77.png?im=FaceCrop,padding=0.7",Kenyon,Sadiq,75,85,94,Idaho Falls,Idaho,Previous,18,Junior,93,0,90,0,94,0,87,0,82,0,85,0,77,0,52,0,53,0,80,0,75,0,88,0,90,0,85,0,74,0,48,0,40,0,70,0,91,0,82,0,41,0,43,0,75,0,69,0,44,0,79,0,94,0,63,0,61,0,65,0,45,0,47,0,53,0,45,0,58,0,70,0,67,0,69,0,0,0,83,0,96,0,89,0,78,0,77,0,60,0,47,0,45,0,51,0,57,0,56,0,36,0,86,0,75,0,42,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,77,Oregon,https://drop-assets.ea.com/images/73d1889HUnLCQJxRhI72lR/31a586ed1836b72aacd5a5aee3f7fda2/Oregon.png,False,TE,TE,Tight End,offense,Offense,cfb-26-national-championship,National Championship
7128,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/76.png?im=FaceCrop,padding=0.7",Kewan,Lacy,71,50,94,Dallas,Texas,Eligible,5,Sophomore,95,0,92,0,89,0,84,0,72,0,88,0,95,0,41,0,44,0,94,0,87,0,71,0,70,0,91,0,49,0,37,0,46,0,51,0,86,0,92,0,34,0,30,0,86,0,41,0,62,0,57,0,94,0,53,0,50,0,53,0,48,0,65,0,35,0,43,0,43,0,47,0,35,0,35,0,0,0,72,0,76,0,92,0,89,0,76,0,43,0,34,0,26,0,17,0,10,0,10,0,41,0,79,0,63,0,68,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,76,Ole Miss,https://drop-assets.ea.com/images/3d3D6YEnXzUaqTDucS3WYu/1df15ae8e1b1dce5f60a2e2ee413e39c/OleMiss.png,False,HB,HB,Halfback,offense,Offense,cfb-26-national-championship,National Championship
23088,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/39.png?im=FaceCrop,padding=0.7",Logan,Jones,75,142,94,Council Bluffs,Iowa,Previous,65,Senior,88,0,77,0,86,0,89,0,91,0,97,0,44,0,79,0,26,0,48,0,59,0,42,0,47,0,78,0,45,0,64,0,72,0,89,0,91,0,43,0,15,0,20,0,25,0,97,0,45,0,46,0,94,0,92,0,88,0,93,0,38,0,50,0,79,0,42,0,55,0,91,0,94,0,87,0,0,0,44,0,44,0,78,0,47,0,48,0,52,0,22,0,37,0,36,0,22,0,18,0,21,0,95,0,46,0,44,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,39,Iowa,https://drop-assets.ea.com/images/2uJL4jhsAyv8528zATHu8Z/4097856daa9c6dafcaeb4ca71e1fd852/Iowa.png,False,C,C,Center,offense,Offense,cfb-26-national-championship,National Championship
22480,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/20.png?im=FaceCrop,padding=0.7",Avieon,Terrell,71,20,93,Atlanta,Georgia,Eligible,8,Junior,95,0,94,0,91,0,93,0,65,0,89,0,65,0,55,0,39,0,66,0,62,0,55,0,74,0,93,0,42,0,48,0,83,0,58,0,90,0,79,0,45,0,28,0,64,0,46,0,89,0,43,0,93,0,61,0,58,0,53,0,24,0,92,0,44,0,85,0,89,0,56,0,54,0,64,0,0,0,42,0,64,0,92,0,74,0,46,0,77,0,23,0,35,0,16,0,25,0,20,0,33,0,95,0,42,0,93,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,20,Clemson,https://drop-assets.ea.com/images/Hdi1J4jV9KOKMUekOmWRi/26d6376da376f469011ca707d4903cd4/Clemson.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
21991,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/69.png?im=FaceCrop,padding=0.7",Caleb,Tiernan,79,165,93,Livonia,Michigan,Previous,72,Senior,73,0,63,0,71,0,82,0,93,0,92,0,43,0,53,0,33,0,42,0,53,0,35,0,36,0,59,0,36,0,38,0,57,0,92,0,89,0,37,0,40,0,34,0,36,0,80,0,32,0,35,0,93,0,94,0,92,0,97,0,27,0,43,0,59,0,32,0,37,0,77,0,79,0,75,0,0,0,35,0,32,0,67,0,31,0,42,0,43,0,10,0,27,0,28,0,28,0,18,0,29,0,86,0,43,0,36,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,69,Northwestern,https://drop-assets.ea.com/images/6W0ZN0OqcbZwtA4Gr4kjkt/45cd38e27df4cd9724adc92168e0b8b5/Northwestern.png,False,LT,LT,Left Tackle,offense,Offense,cfb-26-national-championship,National Championship
23619,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/84.png?im=FaceCrop,padding=0.7",Chris,Johnson,72,35,93,Eastvale,California,Eligible,1,Senior,94,0,93,0,92,0,94,0,62,0,91,0,52,0,62,0,37,0,36,0,52,0,60,0,79,0,90,0,34,0,35,0,68,0,42,0,88,0,76,0,24,0,39,0,53,0,55,0,88,0,35,0,93,0,64,0,46,0,38,0,27,0,93,0,31,0,85,0,84,0,54,0,52,0,61,0,0,0,35,0,63,0,91,0,71,0,41,0,79,0,24,0,36,0,30,0,34,0,11,0,47,0,81,0,36,0,94,0,MW,Mountain West,https://drop-assets.ea.com/images/4OmYsw94dTPkBlRXiRVIa1/afafe527da38d4d316369849d2975e1f/MW.png,84,San Diego State,https://drop-assets.ea.com/images/6KGjCQsh4XPeA0HuatKNKN/97e0d7ce98c47d3ed672184b51437263/SanDiegoState.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
125,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/32.png?im=FaceCrop,padding=0.7",CJ,Allen,73,75,93,Barnesville,Georgia,Eligible,3,Junior,90,0,83,0,90,0,90,0,85,0,93,0,60,0,86,0,46,0,41,0,57,0,50,0,68,0,79,0,45,0,65,0,95,0,87,0,92,0,66,0,33,0,31,0,54,0,58,0,67,0,45,0,93,0,45,0,45,0,45,0,36,0,95,0,74,0,56,0,94,0,52,0,53,0,52,0,0,0,45,0,60,0,84,0,64,0,58,0,94,0,24,0,24,0,24,0,24,0,24,0,36,0,93,0,61,0,70,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,32,Georgia,https://drop-assets.ea.com/images/7d9eKLlFWyr6CuWdCp0GCR/952ab68195eb1cea5d0f1733480a5749/Georgia.png,False,MLB,MIKE,Mike Backer,defense,Defense,cfb-26-national-championship,National Championship
4136,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/77.png?im=FaceCrop,padding=0.7",Dante,Moore,75,46,93,Detroit,Michigan,Previous,5,Sophomore,88,0,87,0,87,0,91,0,71,0,87,0,82,0,40,0,85,0,74,0,65,0,39,0,42,0,86,0,26,0,43,0,45,0,51,0,92,0,83,0,27,0,27,0,27,0,45,0,44,0,28,0,93,0,47,0,46,0,46,0,92,0,45,0,43,0,39,0,68,0,47,0,40,0,44,0,0,0,42,0,44,0,86,0,79,0,64,0,41,0,93,0,91,0,94,0,89,0,94,0,85,0,88,0,67,0,37,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,77,Oregon,https://drop-assets.ea.com/images/73d1889HUnLCQJxRhI72lR/31a586ed1836b72aacd5a5aee3f7fda2/Oregon.png,False,QB,QB,Quarterback,offense,Offense,cfb-26-national-championship,National Championship
4578,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/120.png?im=FaceCrop,padding=0.7",Denzel,Boston,76,50,93,South Hill,Washington,Previous,12,Junior,92,0,88,0,95,0,90,0,81,0,89,0,84,0,49,0,49,0,74,0,82,0,95,0,92,0,86,0,94,0,43,0,59,0,63,0,94,0,86,0,33,0,36,0,80,0,57,0,34,0,94,0,93,0,35,0,35,0,34,0,31,0,51,0,46,0,36,0,62,0,65,0,58,0,56,0,0,0,94,0,97,0,89,0,83,0,76,0,51,0,23,0,34,0,35,0,45,0,34,0,34,0,95,0,75,0,35,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,120,Washington,https://drop-assets.ea.com/images/2Vab3eSEdDS6NoYhXRaz3X/1cdf2ec66878087df917f8f2e96c7981/Washington.png,False,WR,WR,Wide Receiver,offense,Offense,cfb-26-national-championship,National Championship
19237,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/54.png?im=FaceCrop,padding=0.7",Derrick,Moore,75,100,93,Baltimore,Maryland,Eligible,8,Senior,88,0,80,0,81,0,87,0,88,0,96,0,40,0,87,0,45,0,43,0,57,0,31,0,33,0,69,0,31,0,90,0,90,0,79,0,88,0,31,0,34,0,26,0,41,0,43,0,31,0,31,0,93,0,57,0,52,0,50,0,28,0,97,0,95,0,35,0,94,0,48,0,50,0,59,0,0,0,31,0,31,0,84,0,31,0,44,0,87,0,13,0,20,0,14,0,10,0,16,0,32,0,90,0,55,0,45,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,54,Michigan,https://drop-assets.ea.com/images/673hbkX800zHSpSNnzvsl0/7b6e1ea7aaae0a61245b1353c6867546/Michigan.png,False,RE,REDG,Right Edge,defense,Defense,cfb-26-national-championship,National Championship
4179,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/116.png?im=FaceCrop,padding=0.7",Diego,Pavia,72,47,93,Albuquerque,New Mexico,Previous,2,Senior,91,0,90,0,84,0,99,0,78,0,99,0,96,0,35,0,90,0,85,0,86,0,22,0,57,0,89,0,26,0,38,0,42,0,33,0,95,0,88,0,43,0,45,0,28,0,36,0,22,0,24,0,93,0,41,0,32,0,28,0,96,0,54,0,41,0,30,0,47,0,30,0,29,0,28,0,0,0,22,0,22,0,89,0,86,0,72,0,45,0,90,0,91,0,93,0,89,0,88,0,86,0,97,0,74,0,31,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,116,Vanderbilt,https://drop-assets.ea.com/images/6MJh4ZVZtelXlqFpzYB7cW/45d42bab4918fc10192b5ecbdad7aa65/Vanderbilt.png,False,QB,QB,Quarterback,offense,Offense,cfb-26-national-championship,National Championship
23391,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/116.png?im=FaceCrop,padding=0.7",Eli,Stowers,76,75,93,Denton,Texas,Previous,9,Senior,90,0,89,0,93,0,88,0,73,0,89,0,87,0,45,0,83,0,81,0,82,0,88,0,92,0,85,0,77,0,53,0,53,0,59,0,90,0,86,0,31,0,34,0,64,0,64,0,24,0,83,0,93,0,58,0,58,0,56,0,65,0,46,0,47,0,35,0,53,0,58,0,57,0,56,0,0,0,87,0,92,0,90,0,83,0,76,0,51,0,72,0,75,0,78,0,84,0,91,0,66,0,83,0,76,0,24,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,116,Vanderbilt,https://drop-assets.ea.com/images/6MJh4ZVZtelXlqFpzYB7cW/45d42bab4918fc10192b5ecbdad7aa65/Vanderbilt.png,False,TE,TE,Tight End,offense,Offense,cfb-26-national-championship,National Championship
8460,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/99.png?im=FaceCrop,padding=0.7",Emmanuel,McNeil-Warren,74,42,93,Tampa,Florida,Eligible,7,Senior,89,0,85,0,89,0,95,0,77,0,93,0,71,0,73,0,35,0,55,0,59,0,65,0,81,0,83,0,27,0,37,0,93,0,71,0,97,0,70,0,23,0,21,0,46,0,57,0,76,0,27,0,93,0,63,0,53,0,45,0,40,0,91,0,40,0,77,0,89,0,50,0,53,0,64,0,0,0,30,0,67,0,88,0,63,0,50,0,85,0,28,0,26,0,27,0,18,0,29,0,47,0,95,0,53,0,90,0,MAC,MAC,https://drop-assets.ea.com/images/46tLd8HfZDWQQqBvxwZoV7/d9f8b5dbc60061d142ceabaa6c3780b5/MAC.png,99,Toledo,https://drop-assets.ea.com/images/7vgGPEEoOcRKRgXorkwiTo/89f42a398a0ecbdecf5a4b7ceae5b576/Toledo.png,False,FS,FS,Free Safety,defense,Defense,cfb-26-national-championship,National Championship
20161,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/62.png?im=FaceCrop,padding=0.7",Emmett,Johnson,71,40,93,Minneapolis,Minnesota,Previous,21,Junior,93,0,89,0,86,0,91,0,66,0,93,0,89,0,36,0,47,0,90,0,92,0,77,0,84,0,87,0,65,0,33,0,40,0,59,0,88,0,91,0,42,0,44,0,74,0,54,0,41,0,73,0,93,0,56,0,55,0,57,0,42,0,45,0,31,0,33,0,39,0,45,0,30,0,35,0,0,0,83,0,74,0,91,0,89,0,65,0,35,0,19,0,31,0,14,0,20,0,16,0,28,0,89,0,71,0,39,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,62,Nebraska,https://drop-assets.ea.com/images/4vgLmSEb0viz84J4VDRtuA/8cf5460594503ad836b9fe9f9b0183b3/Nebraska.png,False,HB,HB,Halfback,offense,Offense,cfb-26-national-championship,National Championship
10544,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/39.png?im=FaceCrop,padding=0.7",Gennings,Dunker,77,155,93,Lena,Illinois,Previous,67,Senior,74,0,70,0,72,0,86,0,96,0,95,0,43,0,54,0,33,0,40,0,35,0,27,0,25,0,54,0,21,0,27,0,57,0,97,0,89,0,25,0,15,0,16,0,12,0,93,0,11,0,25,0,93,0,87,0,82,0,93,0,36,0,35,0,55,0,15,0,26,0,95,0,98,0,91,0,0,0,30,0,29,0,68,0,30,0,43,0,42,0,29,0,15,0,10,0,36,0,24,0,26,0,96,0,40,0,12,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,39,Iowa,https://drop-assets.ea.com/images/2uJL4jhsAyv8528zATHu8Z/4097856daa9c6dafcaeb4ca71e1fd852/Iowa.png,False,RT,RT,Right Tackle,offense,Offense,cfb-26-national-championship,National Championship
20215,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/94.png?im=FaceCrop,padding=0.7",Jermod,McCoy,72,33,93,Whitehouse,Texas,Eligible,3,Junior,95,0,97,0,97,0,93,0,67,0,88,0,72,0,60,0,43,0,73,0,62,0,67,0,81,0,95,0,34,0,41,0,79,0,59,0,83,0,83,0,35,0,31,0,68,0,50,0,90,0,35,0,93,0,33,0,32,0,32,0,29,0,91,0,35,0,88,0,83,0,36,0,35,0,35,0,0,0,34,0,74,0,91,0,77,0,57,0,76,0,10,0,14,0,34,0,34,0,33,0,35,0,87,0,55,0,93,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,94,Tennessee,https://drop-assets.ea.com/images/36J1zxouGBqzxKSyygH7uW/35bfbc6d00f6041cb7c0e87e52761d16/Tennessee.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
21271,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/120.png?im=FaceCrop,padding=0.7",Jonah,Coleman,69,60,93,Stockton,California,Eligible,1,Senior,92,0,85,0,84,0,95,0,83,0,87,0,86,0,51,0,47,0,93,0,97,0,67,0,74,0,85,0,56,0,44,0,63,0,66,0,95,0,86,0,32,0,32,0,70,0,61,0,34,0,64,0,93,0,64,0,62,0,64,0,25,0,49,0,46,0,36,0,57,0,54,0,54,0,52,0,0,0,73,0,65,0,88,0,86,0,87,0,60,0,31,0,33,0,35,0,45,0,35,0,25,0,98,0,95,0,35,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,120,Washington,https://drop-assets.ea.com/images/2Vab3eSEdDS6NoYhXRaz3X/1cdf2ec66878087df917f8f2e96c7981/Washington.png,False,HB,HB,Halfback,offense,Offense,cfb-26-national-championship,National Championship
7401,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/72.png?im=FaceCrop,padding=0.7",Julian,Sayin,73,48,93,Carlsbad,California,Eligible,10,Sophomore,87,0,84,0,79,0,89,0,61,0,86,0,79,0,36,0,68,0,63,0,69,0,41,0,50,0,83,0,29,0,36,0,41,0,35,0,87,0,77,0,29,0,40,0,25,0,31,0,45,0,28,0,93,0,22,0,22,0,23,0,83,0,45,0,36,0,34,0,65,0,25,0,24,0,24,0,0,0,42,0,47,0,81,0,74,0,45,0,40,0,91,0,94,0,95,0,88,0,94,0,86,0,85,0,47,0,51,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,72,Ohio State,https://drop-assets.ea.com/images/1dUQVKJBqNFYCpHzWMkzHV/a3d0913ebb0be4b2a7f1002af985cd98/OhioState.png,False,QB,QB,Quarterback,offense,Offense,cfb-26-national-championship,National Championship
1228,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/59.png?im=FaceCrop,padding=0.7",Keagen,Trost,76,156,93,Kankakee,Illinois,Previous,79,Senior,80,0,77,0,71,0,90,0,93,0,90,0,38,0,53,0,33,0,38,0,54,0,36,0,33,0,57,0,34,0,36,0,58,0,88,0,86,0,31,0,38,0,34,0,37,0,92,0,34,0,31,0,93,0,88,0,91,0,93,0,26,0,38,0,53,0,33,0,36,0,95,0,95,0,95,0,0,0,32,0,37,0,72,0,33,0,40,0,38,0,18,0,20,0,21,0,33,0,24,0,38,0,89,0,39,0,32,0,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,59,Missouri,https://drop-assets.ea.com/images/5RtBgdfJvRGi7s2zECGwFS/0c03c9987c80af9965358e0b675d8b03/Missouri.png,False,RT,RT,Right Tackle,offense,Offense,cfb-26-national-championship,National Championship
